latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,nearest_industrial_latitude,nearest_industrial_longitude,facility_osm_id,cpcb_name,cpcb_sector,nearest_place_km,nearest_place_name,nearest_place_type,in_forest,in_farmland,final_class,place_description,facility_osm_id_str,is_anomaly,baseline_frp_mean,baseline_frp_std,daynight_flag,confidence_num,ml_prediction,ml_confidence
8.27084,80.15961,348.91,0.54,0.51,2026-09-09,839,N,VIIRS,n,2.0NRT,301.13,11.17,D,146.42299099824504,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.3164610315927396,Horuvila,village,False,False,agricultural_burn,"Agricultural cropland near Horuvila (village, 1.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.37234,77.62077,339.77,0.56,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,306.54,10.28,D,38.015085927393066,industrial,Sun Paper Mills Limited,cpcb_verified,8.6822,77.4747,cpcb_28,Sun Paper Mills Limited,Pulp & Paper,1.8640767226614705,Valiyoor,town,False,False,urban_commercial_fire,Urban / Commercial area (Valiyoor),cpcb_28,False,,,1,1,urban_commercial_fire,0.982
8.37381,77.62325,339.68,0.56,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,307.26,6.09,D,37.9834718591336,industrial,Sun Paper Mills Limited,cpcb_verified,8.6822,77.4747,cpcb_28,Sun Paper Mills Limited,Pulp & Paper,1.962717695036066,Valiyoor,town,False,False,urban_commercial_fire,Urban / Commercial area (Valiyoor),cpcb_28,False,,,1,1,urban_commercial_fire,0.982
8.46842,80.24854,330.37,0.55,0.51,2026-09-09,839,N,VIIRS,n,2.0NRT,299.64,2.25,D,137.34311467564248,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.2733679789802914,Thuppitiyawa,village,False,False,agricultural_burn,"Agricultural cropland near Thuppitiyawa (village, 3.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.53304,78.12076,336.58,0.4,0.44,2026-09-09,839,N,VIIRS,l,2.0NRT,308.22,2.69,D,25.75011612504155,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,1.2788453084270313,Philomi Nagar,village,False,False,agricultural_burn,"Agricultural cropland near Philomi Nagar (village, 1.3 km)",cpcb_25,False,,,1,0,agricultural_burn,0.986
8.60634,77.96951,345.48,0.39,0.44,2026-09-09,839,N,VIIRS,n,2.0NRT,306.15,4.79,D,25.262926664049683,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,1.9830190365322928,Thenthiruperai,village,False,False,agricultural_burn,"Agricultural cropland near Thenthiruperai (village, 2.0 km)",cpcb_25,False,,,1,1,agricultural_burn,0.987
8.7018,80.28503,339.68,0.56,0.51,2026-09-09,839,N,VIIRS,n,2.0NRT,298.82,6.94,D,125.06782589697012,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.182945421853196,Andiyapuliyankulam,village,False,False,agricultural_burn,"Agricultural cropland near Andiyapuliyankulam (village, 3.2 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.88306,77.78769,334.5,0.39,0.44,2026-09-09,839,N,VIIRS,n,2.0NRT,303.98,2.52,D,16.198861779527114,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,2.924173730412812,Gangaikondan,village,False,False,agricultural_burn,"Agricultural cropland near Gangaikondan (village, 2.9 km)",cpcb_13,False,,,1,1,agricultural_burn,0.986
9.63687,78.10203,339.96,0.41,0.45,2026-09-09,839,N,VIIRS,n,2.0NRT,308.2,5.41,D,7.233931202421231,industrial,unnamed,tn_central,9.6219138,78.0378114,1268380495,,,3.720677155325724,Kariyapatti,village,False,False,agricultural_burn,"Agricultural cropland near Kariyapatti (village, 3.7 km)",1268380495,False,,,1,1,agricultural_burn,0.986
9.80809,77.51385,340.35,0.57,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,296.04,7.83,D,54.84476220853108,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,1.1892296933961808,Kadamalaikundu,village,False,False,agricultural_burn,"Agricultural cropland near Kadamalaikundu (village, 1.2 km)",1034798587,False,,,1,1,agricultural_burn,0.987
9.83046,77.55689,341.33,0.38,0.44,2026-09-09,839,N,VIIRS,n,2.0NRT,295.21,2.25,D,49.67173294299501,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,4.216378799200353,Moolakadai Manthisunai,village,False,False,agricultural_burn,"Agricultural cropland near Moolakadai Manthisunai (village, 4.2 km)",1034798587,False,,,1,1,agricultural_burn,0.987
9.83092,77.56013,331.53,0.38,0.44,2026-09-09,839,N,VIIRS,n,2.0NRT,295.36,3.1,D,49.31439215029715,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,4.297443792658179,Moolakadai Manthisunai,village,False,False,agricultural_burn,"Agricultural cropland near Moolakadai Manthisunai (village, 4.3 km)",1034798587,False,,,1,1,agricultural_burn,0.987
10.09023,77.69757,343.84,0.4,0.44,2026-09-09,839,N,VIIRS,n,2.0NRT,303.29,1.42,D,37.40910103028961,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,6.496437267758575,Gullapuram,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Gullapuram (6.5 km),1034798587,False,,,1,1,scrub_biomass_burn,0.983
10.25719,77.25083,347.9,0.56,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,291.29,94.07,D,36.740203619159374,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,5.989889933701877,Kottakambur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kottakambur (6.0 km),cpcb_4,False,,,1,1,scrub_biomass_burn,0.971
10.25788,77.24821,335.44,0.56,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,295.72,50.16,D,36.66346262876795,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,6.105354721497239,Kottakambur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kottakambur (6.1 km),cpcb_4,False,,,1,1,scrub_biomass_burn,0.97
10.26118,77.24303,330.49,0.56,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,290.27,26.52,D,36.30314381053276,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,6.442407035515956,Karayoor,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Karayoor (6.4 km),cpcb_4,False,,,1,1,scrub_biomass_burn,0.971
10.31302,78.61387,342.94,0.45,0.47,2026-09-09,839,N,VIIRS,n,2.0NRT,300.44,4.49,D,8.350427432088988,industrial,unnamed,tn_central,10.3746753,78.5702873,671807505,,,0.5315501378859792,Sundaram,village,False,False,agricultural_burn,"Agricultural cropland near Sundaram (village, 0.5 km)",671807505,False,,,1,1,agricultural_burn,0.985
10.34718,79.41057,336.58,0.51,0.5,2026-09-09,839,N,VIIRS,n,2.0NRT,292.56,3.7,D,13.403569105989618,industrial,Shriram Non-Conventional Energy Ltd,cpcb_verified,10.4256,79.3175,cpcb_17,Shriram Non-Conventional Energy Ltd,Powerplant,0.8533636330221533,Karisakadu,village,True,False,wildfire,Forest / Woodland reserve near Karisakadu,cpcb_17,False,,,1,1,wildfire,0.959
10.34748,79.41254,338.36,0.51,0.5,2026-09-09,839,N,VIIRS,n,2.0NRT,292.31,3.18,D,13.546509060100744,industrial,Shriram Non-Conventional Energy Ltd,cpcb_verified,10.4256,79.3175,cpcb_17,Shriram Non-Conventional Energy Ltd,Powerplant,0.6674616792662017,Karisakadu,village,True,False,wildfire,Forest / Woodland reserve near Karisakadu,cpcb_17,False,,,1,1,wildfire,0.955
10.43343,77.19473,335.63,0.56,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,303.53,9.4,D,18.158618826647096,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,7.576006619537006,Thirumoorthy,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Thirumoorthy (7.6 km),cpcb_4,False,,,1,1,scrub_biomass_burn,0.982
10.44232,77.11541,335.28,0.55,0.43,2026-09-09,839,N,VIIRS,n,2.0NRT,299.13,2.39,D,21.814505181670423,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,6.284209919237592,Thirumoorthy,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Thirumoorthy (6.3 km),cpcb_4,False,,,1,1,scrub_biomass_burn,0.982
10.53283,78.61864,330.74,0.46,0.47,2026-09-09,839,N,VIIRS,n,2.0NRT,300.14,1.94,D,5.402572657025103,industrial,Valathadippatti,tn_central,10.5787334,78.6348366,618569337,,,0.3072929253312389,Udayampatti,village,False,False,agricultural_burn,"Agricultural cropland near Udayampatti (village, 0.3 km)",618569337,False,,,1,1,agricultural_burn,0.985
10.67141,78.88138,335.09,0.48,0.48,2026-09-09,839,N,VIIRS,n,2.0NRT,301.43,4.19,D,7.934011594506534,industrial,unnamed,tn_central,10.7243082,78.9301115,175584077,,,0.8974459893266612,Sengalur,village,True,False,wildfire,Forest / Woodland reserve near Sengalur,175584077,False,,,1,1,wildfire,0.982
10.68338,79.27805,334.52,0.51,0.49,2026-09-09,839,N,VIIRS,n,2.0NRT,294.9,3.25,D,8.329140900132625,industrial,unnamed,tn_central,10.6088195,79.2707405,750510845,,,0.7860084682245518,Thalaiyamangalam,village,False,False,agricultural_burn,"Agricultural cropland near Thalaiyamangalam (village, 0.8 km)",750510845,False,,,1,1,agricultural_burn,0.985
10.90465,78.49009,345.24,0.45,0.47,2026-09-09,839,N,VIIRS,n,2.0NRT,300.98,4.58,D,9.11395511524059,industrial,unnamed,tn_central,10.8445658,78.4333216,1017720847,,,0.52782565219303,Palankaveri,village,False,False,agricultural_burn,"Agricultural cropland near Palankaveri (village, 0.5 km)",1017720847,False,,,1,1,agricultural_burn,0.987
10.91727,78.97856,335.44,0.49,0.49,2026-09-09,839,N,VIIRS,n,2.0NRT,299.35,2.94,D,6.551963940656575,industrial,Dalmia Cement,tn_central,10.9680364,78.9480942,178531096,,,0.573276800765007,Virugalur,village,False,False,agricultural_burn,"Agricultural cropland near Virugalur (village, 0.6 km)",178531096,False,2.66,1.33,1,1,agricultural_burn,0.985
10.91968,78.97959,334.43,0.49,0.49,2026-09-09,839,N,VIIRS,n,2.0NRT,299.05,1.76,D,6.38240837014276,industrial,Dalmia Cement,tn_central,10.9680364,78.9480942,178531096,,,0.8627596677029318,Virugalur,village,False,False,agricultural_burn,"Agricultural cropland near Virugalur (village, 0.9 km)",178531096,False,2.66,1.33,1,1,agricultural_burn,0.985
11.02803,77.51046,336.75,0.4,0.44,2026-09-09,839,N,VIIRS,n,2.0NRT,304.82,4.23,D,53.13408029776257,industrial,TNPL Paper Mill,tn_central,11.052316,77.9966873,61982524,,,3.0708944320574,Sivanmalai,village,False,False,agricultural_burn,"Agricultural cropland near Sivanmalai (village, 3.1 km)",61982524,False,,,1,1,agricultural_burn,0.987
12.06407,79.16139,333.03,0.52,0.5,2026-09-09,839,N,VIIRS,n,2.0NRT,299.16,2.28,D,16.635964796230162,industrial,unnamed,tn_central,11.9185368,79.1968552,265038581,,,2.835004456953561,Andampallam,village,True,False,wildfire,Forest / Woodland reserve near Andampallam,265038581,False,,,1,1,wildfire,0.968
12.56395,79.11487,341.51,0.53,0.5,2026-09-09,839,N,VIIRS,n,2.0NRT,296.93,15.8,D,18.97233554425529,industrial,unnamed,tn_north,12.5821739,79.2886845,1268573578,,,5.823399012729247,Polur,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Polur (5.8 km),1268573578,False,,,1,1,scrub_biomass_burn,0.982
10.78634,76.78297,310.68,0.4,0.6,2026-09-09,2116,N,VIIRS,n,2.0NRT,289.04,0.81,N,55.55994974397044,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,1.9321859503693235,Pudussery Central,village,False,False,agricultural_burn,"Agricultural cropland near Pudussery Central (village, 1.9 km)",cpcb_4,False,,,0,1,agricultural_burn,0.986
10.78694,76.78407,304.4,0.4,0.6,2026-09-09,2116,N,VIIRS,n,2.0NRT,289.1,0.73,N,55.47627098627433,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,1.9747183171584568,Pudussery Central,village,False,False,agricultural_burn,"Agricultural cropland near Pudussery Central (village, 2.0 km)",cpcb_4,False,,,0,1,agricultural_burn,0.987
8.00195,80.11581,330.79,0.43,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,300.41,2.24,D,168.009879043635,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.081145026601936,Nawagattegama,town,False,False,urban_commercial_fire,Urban / Commercial area (Nawagattegama),cpcb_27,False,,,1,1,urban_commercial_fire,0.982
8.01429,80.03149,336.34,0.42,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,299.62,5.56,D,162.13062743424734,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,5.942745756985578,Nikawewa,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Nikawewa (5.9 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.981
8.03297,80.39876,342.24,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,301.68,9.04,D,183.6031549793005,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.5635721455320564,Andarawewa,village,False,False,agricultural_burn,"Agricultural cropland near Andarawewa (village, 2.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.03946,80.09521,331.99,0.43,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,301.54,1.98,D,163.2692369313809,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.439583538120213,Ralapanawa,village,False,False,agricultural_burn,"Agricultural cropland near Ralapanawa (village, 2.4 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.0436,80.3488,336.18,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,302.38,6.07,D,179.1660597212639,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.4241538799197004,Meegalewa,town,False,False,urban_commercial_fire,Urban / Commercial area (Meegalewa),cpcb_27,False,,,1,1,urban_commercial_fire,0.981
8.05744,80.09648,336.33,0.43,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,302.76,3.86,D,161.64645301328423,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,0.8380988759815379,Ralapanawa,village,False,False,agricultural_burn,"Agricultural cropland near Ralapanawa (village, 0.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.06092,80.09595,348.11,0.43,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,303.56,6.79,D,161.2878296321284,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,0.6984337252604521,Ralapanawa,village,False,False,agricultural_burn,"Agricultural cropland near Ralapanawa (village, 0.7 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.09644,79.8333,340.53,0.42,0.37,2026-09-10,820,N,VIIRS,n,2.0NRT,298.62,5.35,D,144.2744257504046,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,7.218976616559698,Puttalam,city,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Puttalam (7.2 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.983
8.12294,80.154,339.48,0.43,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,305.42,3.64,D,159.11564988740162,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.254555513708476,Pothanegama,village,False,False,agricultural_burn,"Agricultural cropland near Pothanegama (village, 2.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.2586,80.31792,335.19,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,297.72,2.92,D,159.02741145834264,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,4.347232440074915,Talawa,village,False,False,agricultural_burn,"Agricultural cropland near Talawa (village, 4.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.33105,80.31969,330.45,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,296.58,3.07,D,153.46572839723265,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.642320324935528,Viharapalugama,village,False,False,agricultural_burn,"Agricultural cropland near Viharapalugama (village, 2.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.33458,80.31918,342.13,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,292.74,3.07,D,153.1531069859707,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.538980991560213,Viharapalugama,village,False,False,agricultural_burn,"Agricultural cropland near Viharapalugama (village, 2.5 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.41038,80.19921,339.08,0.43,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,305.36,4.97,D,137.83035445694352,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.3102646879613573,Dunumadalawa,village,False,False,agricultural_burn,"Agricultural cropland near Dunumadalawa (village, 1.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.43785,77.62556,341.99,0.38,0.36,2026-09-10,820,N,VIIRS,n,2.0NRT,309.16,4.26,D,31.833887282915,industrial,Sun Paper Mills Limited,cpcb_verified,8.6822,77.4747,cpcb_28,Sun Paper Mills Limited,Pulp & Paper,1.7800372949898842,Dalapathi Samudram,village,False,False,agricultural_burn,"Agricultural cropland near Dalapathi Samudram (village, 1.8 km)",cpcb_28,False,,,1,1,agricultural_burn,0.985
8.50423,80.27431,346.53,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,307.3,5.29,D,136.90342990492277,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.617194663951878,Thuppitiyawa,village,False,False,agricultural_burn,"Agricultural cropland near Thuppitiyawa (village, 1.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.5093,80.33444,341.91,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,303.3,6.72,D,141.71611225468342,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,6.527401642107929,Gambirigaswewa,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Gambirigaswewa (6.5 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.984
8.50944,80.33411,345.66,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,303.53,6.54,D,141.67788180364062,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,6.566101911780192,Gambirigaswewa,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Gambirigaswewa (6.6 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.984
8.51284,80.33392,346.92,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,306.11,21.3,D,141.43034204339511,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,6.804818110695612,Gambirigaswewa,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Gambirigaswewa (6.8 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.981
8.58175,80.3605,335.68,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,302.65,4.48,D,139.29148031810072,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.8949903018856737,Neriyakulam,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Neriyakulam (3.9 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.977
8.59828,80.34993,341.5,0.44,0.38,2026-09-10,820,N,VIIRS,n,2.0NRT,304.18,3.94,D,137.29720167403386,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.0455548773976955,Neriyakulam,town,False,False,urban_commercial_fire,Urban / Commercial area (Neriyakulam),cpcb_27,False,,,1,1,urban_commercial_fire,0.982
8.61125,80.33987,335.77,0.44,0.38,2026-09-10,820,N,VIIRS,l,2.0NRT,306.63,2.49,D,135.57486965038152,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.2389192877789572,Sinnasippikulam,village,False,False,agricultural_burn,"Agricultural cropland near Sinnasippikulam (village, 1.2 km)",cpcb_27,False,,,1,0,agricultural_burn,0.987
8.62137,77.9171,337.25,0.38,0.36,2026-09-10,820,N,VIIRS,n,2.0NRT,306.6,4.2,D,28.719973881963828,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,1.2867271578866155,Srivaikuntam,town,False,False,urban_commercial_fire,Urban / Commercial area (Srivaikuntam),cpcb_25,False,,,1,1,urban_commercial_fire,0.984
